algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;49
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;36
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;36
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;49
merge;0.02;10000;35
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;55
merge;0.02;10000;55
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;44
merge;0.02;10000;48
merge;0.02;10000;37
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;48
merge;0.02;10000;55
merge;0.02;10000;55
merge;0.02;10000;55
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;37
merge;0.02;10000;58
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;31
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;36
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;36
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;58
merge;0.02;10000;58
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;55
merge;0.02;10000;55
merge;0.02;10000;55
merge;0.02;10000;37
merge;0.02;10000;48
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;44
merge;0.02;10000;48
merge;0.02;10000;37
merge;0.02;10000;55
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;35
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;36
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;36
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;31
merge;0.02;10000;36
merge;0.02;10000;33
merge;0.02;10000;49
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;44
merge;0.02;10000;55
merge;0.02;10000;48
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;48
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;44
merge;0.02;10000;55
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;37
merge;0.02;10000;36
merge;0.02;10000;31
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;36
merge;0.02;10000;35
merge;0.02;10000;40
merge;0.02;10000;36
merge;0.02;10000;40
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;40
merge;0.02;10000;36
merge;0.02;10000;40
merge;0.02;10000;35
merge;0.02;10000;36
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;35
merge;0.02;10000;37
merge;0.02;10000;36
merge;0.02;10000;31
merge;0.02;10000;33
merge;0.02;10000;37
merge;0.02;10000;33
merge;0.02;10000;41
merge;0.02;10000;41
merge;0.02;10000;33
merge;0.02;10000;33
merge;0.02;10000;58
merge;0.02;10000;33
merge;0.02;10000;55
merge;0.02;10000;44
merge;0.02;10000;44
merge;0.02;10000;37
merge;0.02;10000;37
merge;0.02;10000;48
merge;0.02;10000;44
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;32
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;19
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;61
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;22
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;25
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;25
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;20
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;25
merge;0.02;100;25
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;25
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;25
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;32
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;25
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;25
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;27
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;32
merge;0.02;100;52
merge;0.02;100;52
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;25
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;28
merge;0.02;100;25
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;22
merge;0.02;100;52
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;19
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;19
merge;0.02;100;19
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;27
merge;0.02;100;22
merge;0.02;100;32
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;20
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;20
merge;0.02;100;20
merge;0.02;100;61
merge;0.02;100;61
merge;0.02;100;22
merge;0.02;100;27
merge;0.02;100;27
merge;0.02;100;61
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;61
merge;0.02;100;21
merge;0.02;100;61
merge;0.02;100;27
merge;0.02;100;21
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;19
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;32
merge;0.02;100;21
merge;0.02;100;28
merge;0.02;100;21
merge;0.02;100;32
merge;0.02;100;28
merge;0.02;100;28
merge;0.02;100;19
merge;0.02;100;21
merge;0.02;100;21
